RI,table,variable,type
CDI,default,Z322M02Z,double
CDI,default,Z36FM00Z,double
CDI,default,Z131M09Q,double
CDI,default,Z300M00M,double
CDI,default,Z420M00R,double
CDI,default,Z250M00R,double
CDI,default,Z710M00R,double
CDI,default,P035M02Z,double
CDI,default,P101M01Z,double
CDI,default,P078M01Z,double
CDI,default,P068M01Z,double
CDI,default,P030M16Z,double
CDI,default,P110M01A,double
CDI,default,P257M08Z,double
CDI,default,P229M12Z,double
CDI,default,P229M49Z,double
CDI,default,P266M02Z,double
CDI,default,P328M04Z,double
CDI,default,P466M01Z,double
CDI,default,P392M03Z,double
CDI,default,SDDSCH01,double
CDI,default,ZBN00095,double
CDI,default,ZBN00047,double
CDI,default,ZBN00549,double
CDI,default,ZBN00900,double
CDI,default,ZBN01321,double
CDI,default,ZBN00227,double
CDI,default,ZBN00143,double
CDI,default,N430S00Z,double
CDI,default,ZBVV0095,double
CDI,default,ZBVV0047,double
CDI,default,ZBVV0549,double
CDI,default,ZBVV0900,double
CDI,default,ZBVV1321,double
CDI,default,ZBVV0227,double
CDI,default,ZBVV0143,double
CDI,default,ZBAF0192,double
CDI,default,C581M10Z,double
CDI,default,Q114M00Z,double
CDI,default,WWBM6763,double
CDI,default,C345M01Z,double
CDI,default,Q300M00M,double
CDI,default,OXMFWW19,double
CDI,default,CBMPUA08,double
CDI,default,OXMFWW20,double
CDI,default,OXMFWW03,double
CDI,default,FULVAXD5,double
CDI,default,AS35ASV1,double
CDI,default,FEXXAAP2,double
CDI,default,IWCOLXXX,double
CDI,default,CSKDRDX2,double
CDI,default,RWS00157,double
CDI,default,DCOXGCXX,double
CDI,default,RWS00150,double
CDI,default,CTMSED01,double
CDI,default,GRAVMNZZ,double
CDI,default,SANDGS05,double
CDI,default,HCMRAG01,double
CDI,default,D2930359,double
CDI,default,D2930063,double
CDI,default,D2930279,double
CDI,default,D2930145,double
CDI,default,D2930442,double
CDI,default,MULBAR24,double
CDI,default,MULBAR17,double
CDI,default,MULBAR11,double
CDI,default,D2930277,double
CDI,default,MULBAR21,double
CDI,default,MULBAR09,double
CDI,default,MULBAR08,double
CDI,default,D2930179,double
CDI,default,W2930265,double
CDI,default,D2930456,double
CDI,default,D2930215,double
CDI,default,MULBAR13,double
CDI,default,MULBAR19,double
CDI,default,D2930131,double
CDI,default,D2930118,double
CDI,default,MULBAR25,double
CDI,default,MULBAR30,double
CDI,default,DOXYOP01,double
CDI,default,PFDPAR01,double
CDI,default,RPTWBHE1,double
CDI,default,TURBSC01,double
CDI,default,FVLTTDZX,double
CDI,default,TMESFL01,double
CDI,default,TEMPSU01,double
CDI,default,PSALSU01,double
CDI,default,TMESCNDC,double
CDI,default,OXYTAAOP,double
CDI,default,ZZZZZZ01,double
CDI,default,ALONGR01,double
CDI,default,ALATGR01,double
CDI,default,NEUTDENS,double
CDI,default,OXYSOP01,double
CDI,default,DTUT8601,double
CDI,default,ALKYSPTX,double
CDI,default,EWSBZZ01_2,double
CDI,default,POTDENS0,double
CDI,default,ABSP750A,double
CDI,default,ICES0504,double
CDI,default,ICES0503,double
CDI,default,ICES0451,double
CDI,default,ICES0450,double
CDI,default,CORGSE02,double
CDI,default,ASLTZZ01,double
CDI,default,CLFORULE,double
CDI,default,IC220244,double
CDI,default,IC220949,double
CDI,default,IC220060,double
CDI,default,IC221055,double
CDI,default,IC220132,double
CDI,default,IC220473,double
CDI,default,F3467893,double
CDI,default,IC220395,double
CDI,default,IC220813,double
CDI,default,IC221082,double
CDI,default,IC221317,double
CDI,default,IC220679,double
CDI,default,IC220698,double
CDI,default,IC221071,double
CDI,default,IC220136,double
CDI,default,IC220709,double
CDI,default,FCTACHL4,double
CDI,default,FROBIPH4,double
CDI,default,FTETRAC6,double
CDI,default,FPENTAC5,double
CDI,default,F34455H0,double
CDI,default,FLOROBI1,double
CDI,default,FACHLOR6,double
CDI,default,FIPHENY9,double
CDI,default,FHLOROB1,double
CDI,default,FPTACHL7,double
CDI,default,IC220885,double
CDI,default,FENYLET0,double
CDI,default,W2930271,double
CDI,default,FENAPHT6,double
CDI,default,APMMCF34,double
CDI,default,FNMMCF34,double
CDI,default,PHMMCF34,double
CDI,default,ACMMCF34,double
CDI,default,FAMMCF34,double
CDI,default,PYMMCF34,double
CDI,default,BCMMCF34,double
CDI,default,CYMMCF34,double
CDI,default,BFMMCF34,double
CDI,default,BKMMCF34,double
CDI,default,BPMMCF34,double
CDI,default,IPMMCF34,double
CDI,default,AHMMCF34,double
CDI,default,GHMMCF34,double
CDI,default,FCHLORO2,double
CDI,default,FTACHLO6,double
CDI,default,FCHLORE7,double
CDI,default,FRANSHE6,double
CDI,default,FDICOFO9,double
CDI,default,CHMU2517,double
CDI,default,FERFLUO7,double
CDI,default,FENTANO6,double
CDI,default,FROHEXA4,double
CDI,default,FEPTANO7,double
CDI,default,FOCTANO9,double
CDI,default,FORONON5,double
CDI,default,FANOICA1,double
CDI,default,FDECANO8,double
CDI,default,FOICACI5,double
CDI,default,D3E62070,double
CDI,default,FANESUL3,double
CDI,default,CHMU3715,double
CDI,default,FPERFLU1,double
CDI,default,D3E62042,double
CDI,default,D3E62044,double
CDI,default,FUPROFE0,double
CDI,default,FICLOFE8,double
CDI,default,FCHLORO4,double
CDI,default,FNZOPDI1,double
CDI,default,FODIBEN0,double
CDI,default,FCHLORO8,double
CDI,default,FBENZOP8,double
CDI,default,FENZOPD8,double
CDI,default,F9OCTAC2,double
CDI,default,FRODIBE3,double
CDI,default,FORODIB3,double
CDI,default,FLOPODI3,double
CDI,default,FODIBEN6,double
CDI,default,FACHLOR0,double
CDI,default,FDIBENZ3,double
CDI,default,FDIBENZ8,double
CDI,default,FNZOFUR3,double
CDI,default,FZOFURA0,double
CDI,default,F46789O3,double
CDI,default,D3E62023,double
CDI,default,FOBIPHE7,double
CDI,default,FIPHENY0,double
CDI,default,FCHLORO0,double
CDI,default,W2930698,double
CDI,default,F23445P8,double
CDI,default,FTACHLO2,double
CDI,default,W2930903,double
CDI,default,F33445H2,double
CDI,default,FOBIPHE0,double
CDI,default,FOBIPHE6,double
CDI,default,F34456H5,double
CDI,default,FECABRO5,double
CDI,default,W2930262,double
CDI,default,FPHTHYL4,double
CDI,default,D3E62032,double
CDI,default,FLUOREN1,double
CDI,default,W2930302,double
CDI,default,W2930326,double
CDI,default,W2930350,double
CDI,default,W2930374,double
CDI,default,W2930439,double
CDI,default,W2930463,double
CDI,default,FENZOBF7,double
CDI,default,D3E62034,double
CDI,default,W2930527,double
CDI,default,W2930575,double
CDI,default,FZOAHAN0,double
CDI,default,W2930551,double
CDI,default,FRO13BU8,double
CDI,default,FEPTACH6,double
CDI,default,FOREPOX2,double
CDI,default,FLOREPO6,double
CDI,default,FDICOFO4,double
CDI,default,FBROMOC9,double
CDI,default,D3E62040,double
CDI,default,FOICACI9,double
CDI,default,D3E62045,double
CDI,default,FPERFLU4,double
CDI,default,D3E62051,double
CDI,default,D3E62054,double
CDI,default,FRFLUOR5,double
CDI,default,D3E62060,double
CDI,default,D3E62065,double
CDI,default,D3E62069,double
CDI,default,D3E62073,double
CDI,default,D3E62077,double
CDI,default,FDECANE1,double
CDI,default,D3E62041,double
CDI,default,D3E62043,double
CDI,default,FIBUPRO2,double
CDI,default,FICLOFE0,double
CDI,default,CORGNOD5,double
CDI,default,CPHLFLCF,double
CDI,default,D15NOPXX,double
CDI,default,HDCCCHRY,double
CDI,default,CDXXISPW,double
CDI,default,GEOLST16,double
CDI,default,NIXXISPW,double
CDI,default,MMUSDTBT,double
CDI,default,OMBIMS01,double
CDI,default,OMBIMS02,double
CDI,default,BTCTM008,double
CDI,default,BTCTM001,double
CDI,default,BTCTM002,double
CDI,default,AZDRZZ01,double
CDI,default,AMBNSP14,double
CDI,default,AMBNSP15,double
CDI,default,AMBNSP16,double
CDI,default,AMBNSP17,double
CDI,default,AMBNSP18,double
CDI,default,AMBNSP19,double
CDI,default,AMBNSP20,double
CDI,default,AMBNSP21,double
CDI,default,AMBNSP22,double
CDI,default,AMBNSP23,double
CDI,default,AMBNSP24,double
CDI,default,AMBNSP25,double
CDI,default,AMBNSP26,double
CDI,default,AMBNSP27,double
CDI,default,AMBNSP28,double
CDI,default,AMBNSP29,double
CDI,default,AMBNSP30,double
CDI,default,AMBNSP31,double
CDI,default,AMBNSP32,double
CDI,default,AMBNSP33,double
CDI,default,AMBNSP34,double
CDI,default,AMBNSP35,double
CDI,default,AMBNSP36,double
CDI,default,AMBNSP37,double
CDI,default,AMBNSP38,double
CDI,default,AMBNSP39,double
CDI,default,AMBNSP40,double
CDI,default,AMBNSP41,double
CDI,default,ASLVRADR,double
CDI,default,RBYJLY27,double
CDI,default,W29301PO,double
CDI,default,HCBWCFPO,double
CDI,default,CF074WPO,double
CDI,default,CDUFICXX,double
CDI,default,PBUFICXX,double
CDI,default,RWS00027,double
CDI,default,CCL4AFX1,double
CDI,default,RWS00086,double
CDI,default,RWS00098,double
CDI,default,RWS00082,double
CDI,default,RWS00017,double
CDI,default,RWS00019,double
CDI,default,RWS00136,double
CDI,default,RWS00006,double
CDI,default,RWS00007,double
CDI,default,CORGSE01,double
CDI,default,MAMR0041,double
CDI,default,MAMR0051,double
CDI,default,CONCDS01,double
CDI,default,CLAKX064,double
CDI,default,DEHPX064,double
CDI,default,CHECX040,double
CDI,default,RWSSED77,double
CDI,default,ABGCX064,double
CDI,default,CONPBS01,double
CDI,default,CONHGS01,double
CDI,default,CPECX054,double
CDI,default,TBTXSD20,double
CDI,default,NISEDBD1,double
CDI,default,CRSEDBD1,double
CDI,default,CUSEDBD1,double
CDI,default,ZNSEDBD1,double
CDI,default,MNSEDBD1,double
CDI,default,RBASED20,double
CDI,default,COSEDBD1,double
CDI,default,RBYJ1502,double
CDI,default,APXX1146,double
CDI,default,SSAMID01,double
CDI,default,IC001799,double
CDI,default,ICES0229,double
CDI,default,IC000269,double
CDI,default,ICES0369,double
CDI,default,IC002236,double
CDI,default,ICES0322,double
CDI,default,IC000568,double
CDI,default,IC000967,double
CDI,default,IC000656,double
CDI,default,IC000406,double
CDI,default,IC002110,double
CDI,default,IC000690,double
CDI,default,IC000473,double
CDI,default,IC001900,double
CDI,default,IC001414,double
CDI,default,IC002011,double
CDI,default,IC002218,double
CDI,default,ICES0441,double
CDI,default,ICES0442,double
CDI,default,IC000733,double
CDI,default,ICES0209,double
CDI,default,IC001508,double
CDI,default,IC002186,double
CDI,default,IC001758,double
CDI,default,IC001010,double
CDI,default,ICES0163,double
CDI,default,ICES0087,double
CDI,default,ICES0165,double
CDI,default,ICES0126,double
CDI,default,W2930179,double
CDI,default,ICES0332,double
CDI,default,IC002415,double
CDI,default,IC002309,double
CDI,default,IC002527,double
CDI,default,IC002864,double
CDI,default,IC003088,double
CDI,default,IC002724,double
CDI,default,IC003085,double
CDI,default,IC002423,double
CDI,default,ICES0405,double
CDI,default,CF045WSS,double
CDI,default,ICES0406,double
CDI,default,IC002239,double
CDI,default,ICES0259,double
CDI,default,IC001075,double
CDI,default,IC002227,double
CDI,default,ICES0352,double
CDI,default,IC002237,double
CDI,default,ICES0305,double
CDI,default,IC001814,double
CDI,default,IC001169,double
CDI,default,ICES0275,double
CDI,default,IC000564,double
CDI,default,IC000272,double
CDI,default,ICES0368,double
CDI,default,IC000555,double
CDI,default,ICES0321,double
CDI,default,IC000792,double
CDI,default,CF000070,double
CDI,default,CDMMCF31,double
CDI,default,CRMMCF31,double
CDI,default,W2930064,double
CDI,default,NIMMCF31,double
CDI,default,PBMMCF31,double
CDI,default,ZNMMCF31,double
CDI,default,ICES0081,double
CDI,default,ICES0159,double
CDI,default,ICES0120,double
CDI,default,ICES0169,double
CDI,default,ICES0239,double
CDI,default,ICES0285,double
CDI,default,IC000559,double
CDI,default,ICES0251,double
CDI,default,IC001561,double
CDI,default,IC002226,double
CDI,default,ICES0344,double
CDI,default,IC000282,double
CDI,default,ICES0297,double
CDI,default,IC002245,double
CDI,default,IC002238,double
CDI,default,IC000791,double
CDI,default,CF044WSS,double
CDI,default,IC000781,double
CDI,default,CF046WSS,double
CDI,default,ICES0062,double
CDI,default,ICES0140,double
CDI,default,ICES0101,double
CDI,default,IC000288,double
CDI,default,ICES0073,double
CDI,default,IC001060,double
CDI,default,IC001563,double
CDI,default,ICES0151,double
CDI,default,IC000284,double
CDI,default,ICES0112,double
CDI,default,IC000576,double
CDI,default,CF000072,double
CDI,default,ICES0085,double
CDI,default,CRM00040,double
CDI,default,CF000042,double
CDI,default,NIM00066,double
CDI,default,ICES0124,double
CDI,default,ZNM00174,double
CDI,default,CDMMCF13,double
CDI,default,HGMMCF13,double
CDI,default,PBMMCF13,double
CDI,default,CF000071,double
CDI,default,CRM00039,double
CDI,default,CF000041,double
CDI,default,NIM00065,double
CDI,default,ZNM00173,double
CDI,default,IC001173,double
CDI,default,CRMMCF13,double
CDI,default,CF016MIX,double
CDI,default,NIMMCF13,double
CDI,default,ZNMMCF13,double
CDI,default,CDMMCF27,double
CDI,default,PBMMCF27,double
CDI,default,ICES0265,double
CDI,default,ICES0358,double
CDI,default,ICES0311,double
CDI,default,IC000200,double
CDI,default,IC001072,double
CDI,default,IC001515,double
CDI,default,IC001036,double
CDI,default,IC002050,double
CDI,default,IC001343,double
CDI,default,IC000344,double
CDI,default,IC001236,double
CDI,default,IC002059,double
CDI,default,IC001027,double
CDI,default,IC001226,double
CDI,default,IC000851,double
CDI,default,IC002039,double
CDI,default,IC002073,double
CDI,default,IC000362,double
CDI,default,IC000642,double
CDI,default,IC000608,double
CDI,default,IC000193,double
CDI,default,IC000246,double
CDI,default,IC000248,double
CDI,default,IC001118,double
CDI,default,IC001115,double
CDI,default,CF000087,double
CDI,default,CF000093,double
CDI,default,CF000101,double
CDI,default,CF000103,double
CDI,default,CF000105,double
CDI,default,CF000006,double
CDI,default,IC001437,double
CDI,default,CF000008,double
CDI,default,CF000014,double
CDI,default,CF000016,double
CDI,default,CF000018,double
CDI,default,CF000020,double
CDI,default,CF000024,double
CDI,default,IC001736,double
CDI,default,IC000264,double
CDI,default,ICES0688,double
CDI,default,ICES0687,double
CDI,default,IC001132,double
CDI,default,IC001134,double
CDI,default,ICES0196,double
CDI,default,IC000241,double
CDI,default,IC001755,double
CDI,default,IC002190,double
CDI,default,IC001613,double
CDI,default,IC000498,double
CDI,default,IC002196,double
CDI,default,IC001529,double
CDI,default,IC001174,double
CDI,default,IC000770,double
CDI,default,IC001180,double
CDI,default,IC000783,double
CDI,default,IC002258,double
CDI,default,ICES0091,double
CDI,default,ICES0130,double
CDI,default,IC000560,double
CDI,default,IC001015,double
CDI,default,IC001710,double
CDI,default,IC001387,double
CDI,default,IC001940,double
CDI,default,IC001971,double
CDI,default,IC000907,double
CDI,default,IC000684,double
CDI,default,IC001962,double
CDI,default,IC000701,double
CDI,default,IC001435,double
CDI,default,IC000166,double
CDI,default,IC001661,double
CDI,default,IC001727,double
CDI,default,IC000709,double
CDI,default,IC001992,double
CDI,default,ICES0095,double
CDI,default,IC001789,double
CDI,default,IC000567,double
CDI,default,IC000267,double
CDI,default,ICES0559,double
CDI,default,ICES0560,double
CDI,default,IC002199,double
CDI,default,IC000520,double
CDI,default,ICES0206,double
CDI,default,IC001497,double
CDI,default,IC001026,double
CDI,default,IC002205,double
CDI,default,IC000342,double
CDI,default,ICES0173,double
CDI,default,IC001068,double
CDI,default,IC000199,double
CDI,default,ICES0134,double
CDI,default,IC001504,double
CDI,default,IC002260,double
CDI,default,IC002006,double
CDI,default,CF0012MM,double
CDI,default,CF0014MM,double
CDI,default,CF0010MM,double
CDI,default,IC000979,double
CDI,default,CF0011MM,double
CDI,default,IC000683,double
CDI,default,IC001438,double
CDI,default,CF0009MM,double
CDI,default,IC000710,double
CDI,default,CF0015MM,double
CDI,default,IC000882,double
CDI,default,IC001983,double
CDI,default,CF0013MM,double
CDI,default,IC001737,double
CDI,default,PDDWCF13,double
CDI,default,ODTWCF13,double
CDI,default,PDTWCF13,double
CDI,default,IC000232,double
CDI,default,HCBWCF13,double
CDI,default,IC000506,double
CDI,default,IC000508,double
CDI,default,IC001128,double
CDI,default,IC001614,double
CDI,default,IC001748,double
CDI,default,IC001033,double
CDI,default,PDAWCF13,double
CDI,default,IC000561,double
CDI,default,IC000203,double
CDI,default,W2930654,double
CDI,default,W2930723,double
CDI,default,W2930793,double
CDI,default,IC002149,double
CDI,default,W2930859,double
CDI,default,W2930928,double
CDI,default,IC000440,double
CDI,default,W2930966,double
CDI,default,W2931037,double
CDI,default,W2930588,double
CDI,default,IC001279,double
CDI,default,IC002161,double
CDI,default,W2930621,double
CDI,default,IC000192,double
CDI,default,W2930006,double
CDI,default,W2930026,double
CDI,default,W2930050,double
CDI,default,W2931429,double
CDI,default,W2931356,double
CDI,default,W2931332,double
CDI,default,W2931478,double
CDI,default,IC000238,double
CDI,default,ICES0207,double
CDI,default,W2931258,double
CDI,default,IC000217,double
CDI,default,W2931296,double
CDI,default,IC001615,double
CDI,default,W2930168,double
CDI,default,W2930206,double
CDI,default,IC002176,double
CDI,default,W2930113,double
CDI,default,IC001763,double
CDI,default,W2931380,double
CDI,default,W2930231,double
CDI,default,IC000286,double
CDI,default,IC000201,double
CDI,default,IC001704,double
CDI,default,IC001287,double
CDI,default,IC000678,double
CDI,default,IC001090,double
CDI,default,IC000668,double
CDI,default,IC002123,double
CDI,default,IC001959,double
CDI,default,IC001695,double
CDI,default,IC001699,double
CDI,default,IC002163,double
CDI,default,IC001901,double
CDI,default,IC002160,double
CDI,default,IC000911,double
CDI,default,IC001106,double
CDI,default,IC000293,double
CDI,default,IC001791,double
CDI,default,IC000256,double
CDI,default,ICES0412,double
CDI,default,ICES0413,double
CDI,default,IC000516,double
CDI,default,IC002200,double
CDI,default,ICES0226,double
CDI,default,IC000741,double
CDI,default,IC002014,double
CDI,default,IC000222,double
CDI,default,IC002043,double
CDI,default,IC001798,double
CDI,default,IC001012,double
CDI,default,IC000225,double
CDI,default,IC002212,double
CDI,default,IC002247,double
CDI,default,IC000786,double
CDI,default,IC000500,double
CDI,default,IC001449,double
CDI,default,IC000877,double
CDI,default,IC001939,double
CDI,default,IC001715,double
CDI,default,IC001682,double
CDI,default,IC000943,double
CDI,default,IC000966,double
CDI,default,IC002136,double
CDI,default,IC000711,double
CDI,default,IC000165,double
CDI,default,IC001278,double
CDI,default,IC000175,double
CDI,default,IC000961,double
CDI,default,IC001991,double
CDI,default,IC001540,double
CDI,default,IC000566,double
CDI,default,IC001539,double
CDI,default,ICES0562,double
CDI,default,ICES0563,double
CDI,default,IC000234,double
CDI,default,IC000519,double
CDI,default,ICES0204,double
CDI,default,IC000212,double
CDI,default,IC002189,double
CDI,default,IC001514,double
CDI,default,IC001863,double
CDI,default,IC000558,double
CDI,default,IC000499,double
CDI,default,IC000732,double
CDI,default,IC002216,double
CDI,default,IC002259,double
CDI,default,IC001749,double
CDI,default,IC001439,double
CDI,default,IC000885,double
CDI,default,IC001306,double
CDI,default,IC001089,double
CDI,default,IC000895,double
CDI,default,IC001430,double
CDI,default,IC000964,double
CDI,default,IC001694,double
CDI,default,IC000435,double
CDI,default,IC001466,double
CDI,default,IC002088,double
CDI,default,IC000171,double
CDI,default,IC002124,double
CDI,default,IC000211,double
CDI,default,IC000761,double
CDI,default,ICES0419,double
CDI,default,ICES0420,double
CDI,default,IC001505,double
CDI,default,IC001038,double
CDI,default,ICES0223,double
CDI,default,IC001509,double
CDI,default,IC002013,double
CDI,default,IC001499,double
CDI,default,IC000339,double
CDI,default,IC002000,double
CDI,default,IC001503,double
CDI,default,IC000536,double
CDI,default,IC000202,double
CDI,default,W2930674,double
CDI,default,W2930743,double
CDI,default,W2930813,double
CDI,default,IC001714,double
CDI,default,W2930879,double
CDI,default,W2930952,double
CDI,default,IC000935,double
CDI,default,W2930986,double
CDI,default,W2931061,double
CDI,default,W2930608,double
CDI,default,IC001904,double
CDI,default,IC000173,double
CDI,default,W2930641,double
CDI,default,IC000189,double
CDI,default,PDDWCF31,double
CDI,default,ODTWCF31,double
CDI,default,PDTWCF31,double
CDI,default,W2931501,double
CDI,default,IC001039,double
CDI,default,HCBWCF31,double
CDI,default,W2931283,double
