sourceVocabTitle,targetVocabTitle,dtidentifier,dtpreferredLabel,Relationship,identifier,preferredLabel,DateCreated,Creator,mappingUrl,Status
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::WTCTM001,Concentration of cadmium {Cd CAS 7440-43-9} per unit dry weight of suspended particulate material >0.4/0.45um,narrower,SDN:P01::CDCNAAP2,Concentration of cadmium {Cd CAS 7440-43-9} per unit dry weight of suspended particulate material >0.4/0.45um by filtration and atomic absorption spectroscopy,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530947/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::WTCTM001,Concentration of cadmium {Cd CAS 7440-43-9} per unit dry weight of suspended particulate material >0.4/0.45um,narrower,SDN:P01::CDCNICP2,Concentration of cadmium {Cd CAS 7440-43-9} per unit dry weight of suspended particulate material >0.4/0.45um by acid leaching of filter residue and inductively-coupled plasma mass spectrometry,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530973/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::WMOCWFBF,Speed of wind {wind speed} in the atmosphere by visual estimation and conversion to Beaufort scale,broader,SDN:P01::EWSBZZ01,Speed of wind {wind speed} in the atmosphere,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531826/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::WMOCWDXX,Direction (from) of waves on the water body by visual estimation and conversion to WMO code using table 0885/0877,broader,SDN:P01::GWDRZZ01,Direction (from) of waves on the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531825/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::WMOCDWXX,Direction (from) of wind relative to True North {wind direction} in the atmosphere by visual estimation and conversion to WMO code using table 0885/0877,broader,SDN:P01::EWDAZZ01,Direction (from) of wind relative to True North {wind direction} in the atmosphere,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531824/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::WINDSSAR,Speed of wind {wind speed} in the atmosphere by synthetic aperture radar,broader,SDN:P01::EWSBZZ01,Speed of wind {wind speed} in the atmosphere,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531823/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VXXXXXP1,Concentration of vanadium {V CAS 7440-62-2} per unit volume of the water body [particulate >0.4/0.45um phase],narrower,SDN:P01::CVA11039,"Concentration of vanadium {V CAS 7440-62-2} per unit volume of the water body [particulate >0.4/0.45um phase] by filtration, acid digestion and inductively-coupled plasma mass spectrometry",2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531227/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VXCNXTXT,Concentration of vanadium {V CAS 7440-62-2} per unit dry weight of sediment by compression into pellets and X-ray fluorescence,broader,SDN:P01::MVVSP012,Concentration of vanadium {V CAS 7440-62-2} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532172/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VXCNPEXT,Concentration of vanadium {V CAS 7440-62-2} per unit dry weight of sediment by acid digestion and inductively-coupled plasma atomic emission spectroscopy,broader,SDN:P01::MVVSP012,Concentration of vanadium {V CAS 7440-62-2} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532162/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VXCNICXT,Concentration of vanadium {V CAS 7440-62-2} per unit dry weight of sediment by inductively-coupled plasma mass spectrometry,broader,SDN:P01::MVVSP012,Concentration of vanadium {V CAS 7440-62-2} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532086/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VLZJUN01,"Concentration of 2,4',5-trichlorobiphenyl {PCB31 CAS 16606-02-3} per unit dry weight of sediment <63um",narrower,SDN:P01::PCBSD106,"Concentration of 2,4',5-trichlorobiphenyl {PCB31 CAS 16606-02-3} per unit dry weight of sediment <63um by gas chromatography",2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530837/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VLZJUN01,"Concentration of 2,4',5-trichlorobiphenyl {PCB31 CAS 16606-02-3} per unit dry weight of sediment <63um",narrower,SDN:P01::PCBSD137,"Concentration of 2,4',5-trichlorobiphenyl {PCB31 CAS 16606-02-3} per unit dry weight of sediment <63um by gas chromatography-electron capture detection",2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530897/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VIRUXXXX,Abundance of Virus per unit volume of the water body,narrower,SDN:P01::VIRUFCAL,Abundance of Virus per unit volume of the water body by flow cytometry,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531720/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::VIRUFCAL,Abundance of Virus per unit volume of the water body by flow cytometry,broader,SDN:P01::VIRUXXXX,Abundance of Virus per unit volume of the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532860/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::UXCNXTXT,Concentration of uranium {U CAS 7440-61-1} per unit dry weight of sediment by compression into pellets and X-ray fluorescence,broader,SDN:P01::MUUSP012,Concentration of uranium {U CAS 7440-61-1} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532080/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::UXCNICXT,Concentration of uranium {U CAS 7440-61-1} per unit dry weight of sediment by inductively-coupled plasma mass spectrometry,broader,SDN:P01::MUUSP012,Concentration of uranium {U CAS 7440-61-1} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532275/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::UXCNAPXT,"Concentration of uranium {U CAS 7440-61-1} per unit dry weight of sediment by digestion, purification, plating and alpha spectroscopy",broader,SDN:P01::MUUSP012,Concentration of uranium {U CAS 7440-61-1} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532126/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::UREAZZZZ,Concentration of urea {CAS 57-13-6} per unit volume of the water body [unknown phase],narrower,SDN:P01::UREAAAZX,Concentration of urea {CAS 57-13-6} per unit volume of the water body [unknown phase] by colorimetric autoanalysis,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531271/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::UREAAAZX,Concentration of urea {CAS 57-13-6} per unit volume of the water body [unknown phase] by colorimetric autoanalysis,broader,SDN:P01::UREAZZZZ,Concentration of urea {CAS 57-13-6} per unit volume of the water body [unknown phase],2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532411/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::UPLE3H01,"Uptake rate of leucine {CAS 328-39-2} per hour per unit volume of the water body [particulate >unknown phase] by 3H leucine doping, incubation in the dark, centrifugation and counting residue",broader,SDN:P01::LEUCXXXX,Uptake rate of leucine {CAS 328-39-2} per hour per unit volume of the water body [particulate >unknown phase],2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532439/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::NEPHIF01,Turbidity of water in the water body by in-situ nephelometer,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531598/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBAQ01,Turbidity of water in the water body by Aquatracka nephelometer and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530672/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBAQ02,Turbidity of water in the water body by nephelometry using an infrared light source and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530673/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBMEXX,Turbidity of water in the water body by programmable medium-spectral resolution imaging spectrometer (MERIS),2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530674/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBMOXX,Turbidity of water in the water body by Moderate Resolution Imaging Spectroradiometer (MODIS),2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530675/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBPR01,Turbidity of water in the water body by in-situ optical backscatter measurement and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530676/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBPR02,Turbidity of water in the water body by in-situ optical backscatter measurement (second sensor) and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530677/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBSC01,Turbidity of water in the water body by SCUFA turbidity meter and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530678/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBSP01,Turbidity of water in the water body by SeaPoint turbidity meter and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530679/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBSP02,Turbidity of water in the water body by SeaPoint turbidity meter (second sensor) and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530680/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBSS01,Turbidity of water in the water body by SeaTech light backscatter nephelometer (LBSS) and laboratory calibration against formazin,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530681/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBXXXX,Turbidity of water in the water body,narrower,SDN:P01::TURBTNTX,Turbidity of water in the water body by through-flow nephelometer,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530682/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBTNTX,Turbidity of water in the water body by through-flow nephelometer,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531822/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBSS01,Turbidity of water in the water body by SeaTech light backscatter nephelometer (LBSS) and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531821/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBSP02,Turbidity of water in the water body by SeaPoint turbidity meter (second sensor) and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531820/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBSP01,Turbidity of water in the water body by SeaPoint turbidity meter and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531819/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBSC01,Turbidity of water in the water body by SCUFA turbidity meter and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531818/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBPR02,Turbidity of water in the water body by in-situ optical backscatter measurement (second sensor) and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531817/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBPR01,Turbidity of water in the water body by in-situ optical backscatter measurement and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531816/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBMOXX,Turbidity of water in the water body by Moderate Resolution Imaging Spectroradiometer (MODIS),broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531815/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBMEXX,Turbidity of water in the water body by programmable medium-spectral resolution imaging spectrometer (MERIS),broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531814/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBAQ02,Turbidity of water in the water body by nephelometry using an infrared light source and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531813/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TURBAQ01,Turbidity of water in the water body by Aquatracka nephelometer and laboratory calibration against formazin,broader,SDN:P01::TURBXXXX,Turbidity of water in the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531812/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TPHSZZXX,Concentration of total phosphorus {total_P CAS 7723-14-0} {TP or TDP} per unit volume of the water body [dissolved plus reactive particulate phase],narrower,SDN:P01::TPHSPP01,Concentration of total phosphorus {total_P CAS 7723-14-0} {TP or TDP} per unit volume of the water body [dissolved plus reactive particulate phase] by oxidation and colorimetric analysis,2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530819/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TPHSWCPZ,"Concentration of total phosphorus {total_P CAS 7723-14-0} per unit volume of the water body [particulate >unknown phase] by filtration, oxidation and colorimetric autoanalysis",broader,SDN:P01::TPHSVLPT,Concentration of total phosphorus {total_P CAS 7723-14-0} per unit volume of the water body [particulate >unknown phase],2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532013/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TPHSWCDZ,"Concentration of total phosphorus {total_P CAS 7723-14-0} {TDP} per unit volume of the water body [dissolved plus reactive particulate <unknown phase] by filtration, oxidation and colorimetric autoanalysis",broader,SDN:P01::TPHSDSZZ,Concentration of total phosphorus {total_P CAS 7723-14-0} {TDP} per unit volume of the water body [dissolved plus reactive particulate <unknown phase],2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531991/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TPHSVLPT,Concentration of total phosphorus {total_P CAS 7723-14-0} per unit volume of the water body [particulate >unknown phase],narrower,SDN:P01::TPHSWCPZ,"Concentration of total phosphorus {total_P CAS 7723-14-0} per unit volume of the water body [particulate >unknown phase] by filtration, oxidation and colorimetric autoanalysis",2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530873/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TPHSPP01,Concentration of total phosphorus {total_P CAS 7723-14-0} {TP or TDP} per unit volume of the water body [dissolved plus reactive particulate phase] by oxidation and colorimetric analysis,broader,SDN:P01::TPHSZZXX,Concentration of total phosphorus {total_P CAS 7723-14-0} {TP or TDP} per unit volume of the water body [dissolved plus reactive particulate phase],2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531959/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TPHSDSZZ,Concentration of total phosphorus {total_P CAS 7723-14-0} {TDP} per unit volume of the water body [dissolved plus reactive particulate <unknown phase],narrower,SDN:P01::TPHSWCDZ,"Concentration of total phosphorus {total_P CAS 7723-14-0} {TDP} per unit volume of the water body [dissolved plus reactive particulate <unknown phase] by filtration, oxidation and colorimetric autoanalysis",2018-08-23 01:08:19,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1530851/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TNCNCNXT,Concentration of organic nitrogen {organic_N} per unit dry weight of sediment by elemental analysis,broader,SDN:P01::SDCTM003,Concentration of organic nitrogen {organic_N} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531990/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TNCNCNWF,Concentration of organic nitrogen {organic_N} per unit dry weight of sediment <63um by wet sieving and elemental analysis,broader,SDN:P01::SDCTM004,Concentration of organic nitrogen {organic_N} per unit dry weight of sediment <63um,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531989/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TMESXX01,Temperature of electrical conductivity measurement,narrower,SDN:P01::TMESSG01,Temperature of electrical conductivity measurement by thermosalinograph,2020-05-15 09:05:50,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1602682/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TMESXX01,Temperature of electrical conductivity measurement,narrower,SDN:P01::TMESSG02,Temperature of electrical conductivity measurement by thermosalinograph (second sensor),2020-05-15 09:05:50,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1602683/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TMESSG02,Temperature of electrical conductivity measurement by thermosalinograph (second sensor),broader,SDN:P01::TMESXX01,Temperature of electrical conductivity measurement,2020-05-15 09:05:34,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1602782/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TMESSG01,Temperature of electrical conductivity measurement by thermosalinograph,broader,SDN:P01::TMESXX01,Temperature of electrical conductivity measurement,2020-05-15 09:05:34,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1602781/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TMCNICXT,Concentration of thulium {Tm CAS 7440-30-4} per unit dry weight of sediment by inductively-coupled plasma mass spectrometry,broader,SDN:P01::HCMR0036,Concentration of thulium {Tm CAS 7440-30-4} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531883/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TMCLCCL1,Temperature of the water body by in-situ thermometer and laboratory calibration applied,broader,SDN:P01::TEMPPR01,Temperature of the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531811/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TMCLCCI1,Temperature of the water body by in-situ thermometer and calibration against independent measurements,broader,SDN:P01::TEMPPR01,Temperature of the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531810/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TLCNICXT,Concentration of thallium {Tl CAS 7440-28-0} per unit dry weight of sediment by inductively-coupled plasma mass spectrometry,broader,SDN:P01::HCMR0035,Concentration of thallium {Tl CAS 7440-28-0} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532819/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TICNXTXT,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment by compression into pellets and X-ray fluorescence,broader,SDN:P01::MTISP012,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532302/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TICNXMXT,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment by flux-diluted fused bead preparation and X-ray fluorescence,broader,SDN:P01::MTISP012,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532383/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TICNPEXX,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of suspended particulate material by sediment trapping and inductively-coupled plasma atomic emission spectroscopy,broader,SDN:P01::MTIPP012,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of suspended particulate material,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532384/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TICNPEXT,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment by acid digestion and inductively-coupled plasma atomic emission spectroscopy,broader,SDN:P01::MTISP012,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532474/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TICNICXT,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment by inductively-coupled plasma mass spectrometry,broader,SDN:P01::MTISP012,Concentration of titanium {Ti CAS 7440-32-6} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532382/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::THCNXTXT,Concentration of thorium {Th CAS 7440-29-1} per unit dry weight of sediment by compression into pellets and X-ray fluorescence,broader,SDN:P01::MTHSP012,Concentration of thorium {Th CAS 7440-29-1} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532313/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::THCNICXT,Concentration of thorium {Th CAS 7440-29-1} per unit dry weight of sediment by inductively-coupled plasma mass spectrometry,broader,SDN:P01::MTHSP012,Concentration of thorium {Th CAS 7440-29-1} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532328/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::THCNAPXT,"Concentration of thorium {Th CAS 7440-29-1} per unit dry weight of sediment by digestion, purification, plating and alpha spectroscopy",broader,SDN:P01::MTHSP012,Concentration of thorium {Th CAS 7440-29-1} per unit dry weight of sediment,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1532796/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TEMPTC15,Temperature of the water body by in-situ thermistor (fifteenth sensor),broader,SDN:P01::TEMPPR01,Temperature of the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531809/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TEMPTC14,Temperature of the water body by in-situ thermistor (fourteenth sensor),broader,SDN:P01::TEMPPR01,Temperature of the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531808/,accepted
BODC Parameter Usage Vocabulary,BODC Parameter Usage Vocabulary,SDN:P01::TEMPTC13,Temperature of the water body by in-situ thermistor (thirteenth sensor),broader,SDN:P01::TEMPPR01,Temperature of the water body,2018-08-23 01:08:06,Gwenaelle Moncoiffe,http://vocab.nerc.ac.uk/mapping/I/1531807/,accepted
